date,adj close,close,high,low,open,volume,ma_7,ma_30,ma_90,daily_return,volatility_7,volatility_30,rsi,macd,macd_signal,bb_upper,bb_lower
8/29/2023,1936.5,1936.5,1936.5,1916.900024,1917.900024,1674,1913.128575,1929.966671,1953.276664,0.009698094,0.005371617,0.005609666,56.79524046,-6.198581528,-10.07957436,1947.060719,1880.999279
8/30/2023,1944.300049,1944.300049,1946.400024,1934.599976,1936,396,1920.414289,1928.860006,1952.885554,0.004027911,0.005372407,0.005673706,59.65463618,-3.389452304,-8.74154995,1948.500884,1880.249116
8/31/2023,1938.199951,1938.199951,1944.400024,1938.199951,1944.400024,491,1926.385707,1927.856669,1952.319998,-0.003137426,0.005965604,0.00564258,56.50504596,-1.636558824,-7.320551725,1949.550297,1879.819699
9/1/2023,1939.800049,1939.800049,1950,1936.599976,1950,167,1929.428571,1927.040002,1951.717776,0.000825559,0.0046465,0.00563991,57.14421204,-0.116915871,-5.879824554,1949.588992,1879.80101
9/5/2023,1926.199951,1926.199951,1934.400024,1924.699951,1934.400024,113,1930.571429,1925.903333,1951.056665,-0.007011082,0.005682222,0.005761418,50.36906184,-0.009888118,-4.705837267,1948.576238,1880.08376
9/6/2023,1918.099976,1918.099976,1925.300049,1916.300049,1924.099976,24,1931.571429,1924.436666,1950.258887,-0.004205158,0.005748709,0.005791677,46.80941999,-0.572073679,-3.879084549,1948.032895,1880.027103
9/7/2023,1917.5,1917.5,1921.5,1917.5,1917.599976,41,1931.514282,1922.723332,1949.45222,-0.000312797,0.005593697,0.00573791,46.54701695,-1.053874394,-3.314042518,1948.167124,1880.102871
9/8/2023,1918.400024,1918.400024,1924.699951,1918.400024,1924,105,1928.928571,1921.823332,1948.729998,0.000469374,0.003684064,0.005346247,47.02674777,-1.347546802,-2.920743375,1948.41798,1880.252016
9/11/2023,1923.300049,1923.300049,1928.300049,1921.800049,1923,50,1925.928571,1920.586666,1947.718887,0.002554225,0.003353842,0.005154221,49.67487689,-1.171390226,-2.570872745,1949.151218,1880.558779
9/12/2023,1911.300049,1911.300049,1920.800049,1911.300049,1920.800049,365,1922.085728,1918.613334,1946.415554,-0.006239276,0.00377742,0.005133601,43.88856797,-1.977291594,-2.452156515,1949.170204,1880.6098
9/13/2023,1909.099976,1909.099976,1914.599976,1908.900024,1910.300049,15,1917.700003,1917.560002,1944.872221,-0.001151087,0.0036018,0.004388128,42.90187582,-2.761666982,-2.514058608,1949.141957,1881.298045
9/14/2023,1910,1910,1910,1903,1903,169,1915.385725,1916.646667,1943.678887,0.000471439,0.003024607,0.004386201,43.46185726,-3.272937295,-2.665834346,1948.795112,1883.034893
9/15/2023,1923.699951,1923.699951,1927.300049,1923.5,1923.5,8,1916.185721,1916.369999,1942.538886,0.007172749,0.004031352,0.004577183,51.29249436,-2.543333175,-2.641334112,1947.477123,1888.31288
9/18/2023,1931.5,1931.5,1931.5,1926.400024,1928.199951,19,1918.185721,1916.1,1941.375553,0.004054712,0.004231414,0.004580942,55.10504876,-1.320496045,-2.377166498,1946.419997,1893.910007
9/19/2023,1932,1932,1934,1932,1934,6,1920.128575,1916.05,1940.281109,0.000258866,0.004236952,0.004545693,55.34633615,-0.307498339,-1.963232866,1945.722366,1898.477634
9/20/2023,1945.599976,1945.599976,1945.599976,1929.199951,1945.599976,119,1923.314279,1916.766667,1939.513331,0.007039325,0.004808652,0.004626797,61.42001692,1.574563425,-1.255673608,1947.190991,1901.929004
9/21/2023,1919.199951,1919.199951,1924,1919.199951,1924,9,1924.442836,1916.893331,1938.454442,-0.013569092,0.007077694,0.005214859,47.8220511,0.925184643,-0.819501958,1947.190531,1901.999459
9/22/2023,1925.400024,1925.400024,1925.400024,1925.400024,1925.400024,1,1926.771415,1917.259998,1937.425553,0.003230551,0.007089629,0.005244859,50.58878096,0.900461416,-0.475509283,1947.360135,1902.549862
9/25/2023,1916.599976,1916.599976,1916.599976,1916.599976,1916.599976,114,1927.714268,1917.383329,1936.627775,-0.004570504,0.007428389,0.005314562,46.79597036,0.168831501,-0.346641126,1947.076202,1903.383795
9/26/2023,1900.400024,1900.400024,1905.099976,1900.400024,1905,161,1924.385707,1917.043331,1935.735554,-0.008452443,0.007442546,0.005535062,40.74051552,-1.698610623,-0.617035026,1948.578003,1900.131995
9/27/2023,1871.599976,1871.599976,1871.599976,1871.599976,1871.599976,12251,1915.828561,1916.01333,1934.79222,-0.01515473,0.008435553,0.006138124,32.65135099,-5.439788711,-1.581585763,1953.847622,1888.372373
9/28/2023,1860.400024,1860.400024,1878.199951,1856.699951,1875.5,4654,1905.599993,1914.823332,1933.477776,-0.005984159,0.008179673,0.006198223,30.14469023,-9.202362648,-3.10574114,1957.299949,1876.530044
9/29/2023,1848.099976,1848.099976,1872.300049,1846,1864.300049,1605,1891.671422,1913.623332,1932.069998,-0.006611508,0.006094731,0.006207419,27.63548127,-13.02657846,-5.089908604,1961.4636,1863.356395
10/2/2023,1830,1830,1845.900024,1826.699951,1844.099976,2309,1878.928571,1911.753333,1930.487775,-0.009793829,0.005594177,0.006418566,24.41488344,-17.3181806,-7.535563002,1966.029503,1847.810487
10/3/2023,1824.599976,1824.599976,1830.900024,1816.800049,1825,310,1864.528564,1909.46333,1928.952219,-0.002950833,0.004020359,0.006362611,23.53370827,-20.91395994,-10.21124239,1970.189701,1833.490291
10/4/2023,1818.5,1818.5,1828.199951,1816.400024,1821.800049,357,1850.514282,1906.866663,1927.567775,-0.003343185,0.004199576,0.006350676,22.54389428,-23.97943799,-12.96488151,1973.728159,1819.991836
10/5/2023,1816.599976,1816.599976,1826.300049,1815.599976,1826.300049,393,1838.542847,1903.469995,1926.151108,-0.001044831,0.00480102,0.005856096,22.23026,-26.25946476,-15.62379816,1975.540968,1808.089024
10/6/2023,1830.199951,1830.199951,1831.800049,1809.400024,1819,390,1832.628557,1900.536662,1924.731108,0.0074865,0.005504446,0.00609162,29.76254886,-26.66165902,-17.83137033,1974.296741,1800.513245
10/9/2023,1849.5,1849.5,1861.5,1842.5,1842.5,232,1831.071411,1898.483329,1923.459996,0.010545323,0.007339358,0.006461881,38.81863318,-25.13332688,-19.29176164,1970.463927,1796.966053
10/10/2023,1861,1861,1861.400024,1852.800049,1857,236,1832.914272,1896.586662,1922.159996,0.006217897,0.007252273,0.006545295,43.49374851,-22.73211706,-19.97983272,1967.519651,1794.880325
10/11/2023,1872.800049,1872.800049,1874.599976,1869.099976,1869.5,65,1839.028564,1894.46333,1921.275552,0.006340703,0.005625249,0.006383068,47.89357059,-19.65045742,-19.91395766,1964.803592,1793.966391
10/12/2023,1869.300049,1869.300049,1881.199951,1867,1874.699951,46,1845.414289,1891.96333,1920.289997,-0.001868859,0.005435848,0.006310266,46.7312787,-17.29131715,-19.38942956,1961.686569,1793.013419
10/13/2023,1927.400024,1927.400024,1930.099976,1877.5,1877.5,43,1860.971436,1891.603333,1919.866664,0.03108114,0.010981251,0.008630915,62.84893385,-10.61117995,-17.63377964,1962.292643,1792.777353
10/16/2023,1921.099976,1921.099976,1921.099976,1910.300049,1910.400024,53,1875.900007,1890.979997,1919.626664,-0.003268677,0.011326571,0.008647303,60.70406849,-5.759097097,-15.25884313,1960.560876,1793.469117
10/17/2023,1922.699951,1922.699951,1925.800049,1914.300049,1914.300049,103,1889.114293,1890.86333,1919.17222,0.000832843,0.011658634,0.008555073,61.0674552,-1.764343563,-12.55994322,1958.962383,1794.137605
10/18/2023,1955.300049,1955.300049,1957.900024,1935,1935,67,1904.228585,1892.103333,1919.095554,0.016955374,0.012210654,0.009056231,67.63480193,3.986133162,-9.250727941,1961.163442,1792.906553
10/19/2023,1968.400024,1968.400024,1977.699951,1945.699951,1950.099976,1945,1919.571446,1893.8,1919.241109,0.006699727,0.012200014,0.009120003,69.83667669,9.491078697,-5.502366614,1970.968089,1788.021914
10/20/2023,1982.5,1982.5,1988.599976,1980.400024,1981.099976,557,1935.242868,1895.936666,1919.662221,0.007163166,0.012184081,0.009190372,72.04143871,14.82069415,-1.437754461,1982.526212,1782.173788
10/23/2023,1976.300049,1976.300049,1978.900024,1972.900024,1976.199951,127,1950.528582,1897.703333,1919.895554,-0.00312734,0.012365823,0.009218651,69.63130221,18.33283899,2.51636423,1992.714436,1777.955571
10/24/2023,1975,1975,1975,1970.300049,1970.300049,10,1957.328578,1899.826664,1920.086664,-0.00065782,0.007289726,0.009124452,69.10920516,20.77189059,6.167469501,2003.245834,1774.884171
10/25/2023,1984.099976,1984.099976,1985.300049,1971.199951,1971.199951,97,1966.328578,1902.326664,1920.37222,0.004607583,0.006647947,0.009135302,70.76178635,23.17203572,9.568382745,2015.752068,1773.627937
10/26/2023,1987.199951,1987.199951,1988.199951,1980.400024,1988.199951,521,1975.542864,1904.899996,1920.946663,0.001562409,0.006583738,0.009133957,71.32457625,25.03571403,12.661849,2027.409186,1774.650811
10/27/2023,1988.599976,1988.599976,1988.599976,1988.599976,1988.599976,372,1980.299997,1907.06333,1921.561107,0.000704521,0.003862716,0.009068162,71.59053879,26.32223642,15.39392649,2037.467824,1778.642174
10/30/2023,1996.199951,1996.199951,2004.099976,1992.5,2004.099976,157,1984.271415,1909.219995,1922.488885,0.003821772,0.003464082,0.009065685,73.05171641,27.63649292,17.84243977,2046.006213,1786.72378
10/31/2023,1985.199951,1985.199951,2001,1983.699951,1996.5,84,1984.657122,1910.993327,1923.223329,-0.00551047,0.003630226,0.009145823,67.62991013,27.47374239,19.7687003,2050.142392,1798.647598
11/1/2023,1978.800049,1978.800049,1990.5,1977.800049,1990.5,41,1985.014265,1912.099996,1923.835552,-0.003223807,0.003645115,0.009101883,64.62468273,26.52260669,21.11948157,2050.328099,1814.491896
11/2/2023,1985.599976,1985.599976,1990.300049,1979.5,1989.099976,39,1986.528547,1914.31333,1924.631108,0.003436389,0.003811758,0.00870987,66.33633484,26.01760728,22.09910672,2048.109759,1833.610236
11/3/2023,1991.5,1991.5,1991.5,1989,1989,12,1987.585693,1916.516663,1925.511107,0.002971406,0.003580447,0.008707885,67.7924865,25.79611273,22.83850792,2045.393062,1852.456938
11/6/2023,1981.599976,1981.599976,1981.599976,1977.400024,1981.599976,130,1986.785697,1918.683329,1926.315552,-0.00497114,0.004084801,0.008717282,62.87765441,24.53885879,23.17857809,2041.367331,1869.692666
11/7/2023,1966.800049,1966.800049,1966.800049,1960.699951,1966.5,20,1983.671422,1920.896663,1926.82333,-0.007468675,0.004819815,0.008681697,56.30579586,22.09356472,22.96157542,2034.943748,1886.696255
11/8/2023,1951.5,1951.5,1967.800049,1947.699951,1967.800049,43,1977.285714,1923.559998,1927.154442,-0.007779158,0.004651003,0.008299129,50.43687832,18.7054408,22.11034849,2027.207085,1902.302913
11/9/2023,1964.199951,1964.199951,1964.199951,1945.300049,1951.699951,10,1974.285714,1927.019995,1927.649997,0.006507789,0.005752669,0.008227515,54.66130556,16.85086186,21.05845117,2014.086262,1924.913726
11/10/2023,1932.599976,1932.599976,1959.599976,1932.599976,1959.599976,375,1967.685704,1929.836662,1927.915553,-0.016087963,0.008006825,0.008729914,44.49830346,12.68501579,19.38376409,2013.412089,1926.107893
11/13/2023,1945.5,1945.5,1947.199951,1934,1939.900024,191,1961.957136,1933.686662,1928.129998,0.006674958,0.00853959,0.008508413,48.69216576,10.30567946,17.56814717,2010.269967,1931.690019
11/14/2023,1961.800049,1961.800049,1965.800049,1961.800049,1965.800049,2,1957.714286,1938.259998,1928.538888,0.008378334,0.009361901,0.00852896,53.47591898,9.624372223,15.97939218,2005.784285,1940.08571
11/15/2023,1960.099976,1960.099976,1962.800049,1960,1962.800049,6,1954.642857,1942.979997,1928.858887,-0.000866588,0.009280769,0.008482768,52.92169888,8.845286668,14.55257108,2005.572441,1940.777547
11/16/2023,1983.900024,1983.900024,1983.900024,1964.599976,1965.300049,39,1957.085711,1948.556665,1929.166665,0.012142263,0.010108847,0.008631131,59.28361738,10.03267041,13.64859094,2006.594094,1941.305894
11/17/2023,1981.599976,1981.599976,1984,1979.800049,1982.5,32,1961.385707,1953.603333,1929.415554,-0.001159357,0.009405109,0.008619689,58.46141163,10.66514471,13.0519017,2006.504273,1941.305712
11/20/2023,1977.699951,1977.699951,1979.400024,1969.699951,1978.699951,182,1963.314279,1957.876664,1929.61111,-0.001968119,0.00930724,0.008528666,57.01740816,10.72801984,12.58712532,2006.600538,1941.349437
11/21/2023,1999.300049,1999.300049,2005.5,1988.5,1990.699951,16,1972.842861,1962.486666,1930.132221,0.010921827,0.006070393,0.008646156,62.53664111,12.37810906,12.54532207,2009.636808,1940.743173
11/22/2023,1991.400024,1991.400024,1999.400024,1991,1999.099976,6075,1979.400007,1966.439998,1930.29,-0.003951395,0.006826748,0.008689636,59.52605781,12.89965155,12.61618797,2010.522489,1940.587496
11/24/2023,2002.199951,2002.199951,2002.199951,1991.5,1991.900024,63,1985.171422,1970.869995,1930.564444,0.005423283,0.006550235,0.008677202,62.20479359,14.02279551,12.89750948,2012.847373,1939.762612
11/27/2023,2011.800049,2011.800049,2011.800049,2011.699951,2011.699951,228,1992.557146,1973.683329,1931.047777,0.004794775,0.0063491,0.006797155,64.45670637,15.50876742,13.41976106,2016.856742,1938.073251
11/28/2023,2039.699951,2039.699951,2042.699951,2039.699951,2040.599976,174665,2000.528564,1977.636662,1931.885554,0.013868129,0.006750438,0.00710009,70.04301214,18.72188557,14.48018596,2026.939313,1932.34068
11/29/2023,2047.099976,2047.099976,2052.100098,2036,2041.699951,15290,2009.885707,1981.783329,1932.849997,0.003627997,0.006373809,0.007102271,71.33010048,21.61624635,15.90739804,2038.438645,1927.03135
11/30/2023,2038.099976,2038.099976,2047.099976,2033.099976,2046.099976,2506,2018.514282,1984.543327,1933.694442,-0.004396463,0.006844277,0.006617239,67.52995093,22.91962022,17.30984248,2046.343962,1925.056025
12/1/2023,2071,2071,2073.199951,2036,2038.300049,614,2028.757132,1987.963326,1934.828886,0.016142498,0.007887613,0.007085787,73.15932041,26.3040932,19.10869262,2061.1035,1918.83649
12/4/2023,2024.099976,2024.099976,2130.199951,2021,2075.300049,1071,2033.428554,1989.349992,1935.70333,-0.022646076,0.012975973,0.008284723,57.78059476,24.91467159,20.26988841,2064.276337,1918.923651
12/5/2023,2018.5,2018.5,2037,2010.199951,2035.099976,289,2035.757132,1990.756657,1936.348885,-0.00276665,0.01302728,0.008279199,56.25988179,23.09544382,20.8349995,2066.881748,1920.008242
12/6/2023,2030.5,2030.5,2035.800049,2019,2019.900024,417,2038.428554,1992.606657,1937.015552,0.005945009,0.013086827,0.008328438,58.76436283,22.36419194,21.14083798,2070.690805,1922.56918
12/7/2023,2029.900024,2029.900024,2034.900024,2024,2029.199951,67,2037.028564,1994.133325,1938.006664,-0.000295482,0.011876089,0.008302414,58.5837486,21.48854991,21.21038037,2072.921079,1928.178908
12/8/2023,1998.300049,1998.300049,2033.099976,1995,2031.699951,449,2030.057146,1994.503328,1938.683331,-0.015567257,0.012901663,0.008820637,49.88689323,18.03682605,20.57566951,2072.701384,1931.808614
12/11/2023,1978,1978,2004.199951,1977.199951,2004.099976,651,2021.471436,1994.149996,1939.194442,-0.010158659,0.01315938,0.00902091,45.24058205,13.50755901,19.16204741,2068.473246,1940.576754
12/12/2023,1977.800049,1977.800049,1994.199951,1977.800049,1984.199951,95,2008.157157,1993.536666,1939.618887,-0.000101088,0.010037877,0.008989901,45.19593089,9.789105144,17.28745895,2065.51171,1946.768295
12/13/2023,1982.300049,1982.300049,2024.800049,1975,1978.5,2252,2002.185739,1993.440002,1940.16111,0.002275255,0.007447379,0.008945655,46.47626754,7.123204196,15.254608,2064.097063,1950.232942
12/14/2023,2030.199951,2030.199951,2040.099976,2024.300049,2024.699951,236,2003.85716,1995.153333,1941.339998,0.0241638,0.012678351,0.009947718,57.78235152,8.774434077,13.95857322,2064.10424,1957.235762
12/15/2023,2021.099976,2021.099976,2043.400024,2018.300049,2032.599976,261,2002.5143,1996.336666,1942.514442,-0.004482305,0.012598369,0.009983173,55.38861364,9.242215172,13.01530161,2064.681797,1960.3782
12/18/2023,2026.300049,2026.300049,2032.800049,2024,2024.300049,100,2002.000017,1997.496667,1943.757776,0.002572893,0.012656253,0.009980227,56.49765556,9.9182066,12.39588261,2065.227054,1964.30295
12/19/2023,2038.400024,2038.400024,2042.699951,2025.199951,2025.199951,498,2007.728585,1999.390002,1945.15222,0.005971463,0.010771207,0.009968577,59.04876429,11.30004174,12.17671443,2066.241032,1969.358981
12/20/2023,2034.5,2034.5,2037.099976,2030.300049,2037.099976,258,2015.800014,2001.646667,1946.528887,-0.001913277,0.009479612,0.009856993,57.87077027,11.94278764,12.12992907,2067.741648,1971.378359
12/21/2023,2039.099976,2039.099976,2044.5,2033,2035.800049,228,2024.557146,2004.566667,1948.046665,0.002260986,0.009347531,0.009711844,58.91193827,12.67721296,12.23938585,2069.024543,1974.86546
12/22/2023,2057.100098,2057.100098,2068.699951,2052.199951,2055.699951,202,2035.242868,2007.663338,1949.835555,0.008827484,0.009426219,0.009762108,62.78746837,14.54405493,12.70031967,2073.223973,1976.156044
12/26/2023,2058.199951,2058.199951,2060.800049,2054.199951,2060,64,2039.242868,2011.850004,1951.769999,0.000534662,0.004514,0.009178562,63.01701006,15.92867379,13.34599049,2077.263056,1976.756952
12/27/2023,2081.899902,2081.899902,2081.899902,2064.800049,2067.300049,586,2047.928571,2016.396667,1953.945554,0.011514892,0.004747877,0.009302686,67.64797133,18.72256018,14.42130443,2084.599134,1973.640869
12/28/2023,2073.899902,2073.899902,2087.300049,2066.5,2081.600098,338,2054.728551,2020.133329,1955.952219,-0.003842644,0.005658141,0.009295053,64.70274253,20.05996337,15.54903622,2088.830742,1972.089253
12/29/2023,2062.399902,2062.399902,2068.899902,2062.100098,2068,47,2058.157104,2023.543327,1957.796662,-0.005545109,0.006391056,0.009381839,60.61717414,19.96180389,16.43158975,2091.621608,1971.72838
1/2/2024,2064.399902,2064.399902,2073.699951,2057.100098,2063.5,61,2062.428519,2026.226656,1959.417772,0.000969744,0.006210415,0.009174118,61.07748114,19.81695752,17.10866331,2090.489335,1972.200643
1/3/2024,2034.199951,2034.199951,2044,2034.199951,2034.199951,54,2061.728516,2027.979989,1960.706661,-0.014628925,0.00885617,0.009620771,51.32282096,17.06852672,17.10063599,2090.910683,1972.789293
1/4/2024,2042.300049,2042.300049,2044.5,2038,2041.599976,88,2059.614223,2030.133325,1962.16444,0.003981957,0.008187019,0.009620545,53.4693598,15.36684625,16.75387804,2091.93564,1974.14434
1/5/2024,2042.400024,2042.400024,2048.100098,2042.400024,2044.5,12,2057.357091,2031.569991,1963.547773,4.90E-05,0.008173871,0.009441564,53.49661732,13.86647532,16.1763975,2092.656286,1974.613697
1/8/2024,2026.599976,2026.599976,2033.699951,2019.099976,2019.099976,10,2049.457101,2032.743323,1964.548884,-0.007736021,0.006244004,0.009531463,48.64654303,11.27254577,15.19562715,2092.550549,1974.389429
1/9/2024,2026.400024,2026.400024,2035.800049,2026.400024,2035.800049,27,2042.671404,2033.549992,1965.461106,-9.87E-05,0.00640031,0.009488893,48.58651031,9.095852192,13.97567216,2091.841895,1977.908081
1/10/2024,2021.699951,2021.699951,2035.599976,2021.699951,2029,538,2036.857125,2033.879989,1966.388883,-0.00231942,0.006326316,0.00946528,47.11468046,6.911874437,12.56291262,2088.186251,1985.933719
1/11/2024,2014.300049,2014.300049,2025.099976,2014.300049,2025.099976,97,2029.700003,2033.033325,1967.216661,-0.003660238,0.006101353,0.009127902,44.81296505,4.531707354,10.95667156,2083.626772,1994.143198
1/12/2024,2046.699951,2046.699951,2057,2031.099976,2031.099976,390,2031.485718,2033.019991,1968.55555,0.016084943,0.00761078,0.009588124,55.14544022,5.19986829,9.805310908,2078.604265,2005.605696
1/16/2024,2026,2026,2054.800049,2026,2051.699951,46,2029.157139,2032.616659,1969.754439,-0.010113818,0.008475172,0.009734998,48.85236137,4.012820288,8.646812784,2078.712771,2005.077195
1/17/2024,2002.599976,2002.599976,2026.5,2002.599976,2026.5,764,2023.471418,2030.336658,1970.699995,-0.011549864,0.0093034,0.009445186,42.89333807,1.170398164,7.15152986,2080.649449,2001.290517
1/18/2024,2018.599976,2018.599976,2018.599976,2009.5,2012.800049,1474,2022.328561,2030.153324,1971.813327,0.007989614,0.009790415,0.008655781,47.59996182,0.20644467,5.762512822,2080.969496,2000.200463
1/19/2024,2026.5,2026.5,2036,2019.5,2023.199951,50,2022.342843,2030.419991,1972.959993,0.003913616,0.009935831,0.008669522,49.79994826,0.079059183,4.625822094,2080.833773,1999.146183
1/22/2024,2019.800049,2019.800049,2021.300049,2019.800049,2021.300049,12,2022.071429,2030.063326,1974.165549,-0.003306169,0.009981931,0.008621349,47.96085723,-0.556114261,3.589434823,2080.986903,1997.523057
1/23/2024,2023.699951,2023.699951,2030.300049,2022.5,2030.300049,15,2023.414272,2029.856657,1975.438882,0.001930836,0.00987188,0.008629545,49.13827927,-0.736316466,2.724284565,2080.764629,1996.20533
1/24/2024,2013.900024,2013.900024,2033.199951,2013.900024,2023.199951,253,2018.728568,2030.376656,1976.593327,-0.004842579,0.007262642,0.00817544,46.30319011,-1.650869999,1.849253653,2078.992127,1993.657824
1/25/2024,2016.900024,2016.900024,2022.400024,2012.099976,2012.099976,548,2017.428571,2031.673324,1977.628883,0.001489647,0.00645683,0.007935095,47.3054845,-2.109270972,1.057548728,2076.487835,1992.032124
1/26/2024,2016.800049,2016.800049,2022.400024,2016.800049,2021.699951,49,2019.457153,2032.973324,1978.576662,-4.96E-05,0.004324894,0.007934925,47.2738162,-2.452355017,0.355567979,2067.718325,1994.291648
1/29/2024,2025.199951,2025.199951,2025.199951,2025.199951,2025.199951,150708,2020.400007,2034.40332,1979.612217,0.004164965,0.003450552,0.007955488,50.2851864,-2.023128313,-0.12017128,2059.600576,1997.539402
1/30/2024,2031.5,2031.5,2048.5,2028.099976,2032.5,26907,2021.114293,2034.446655,1980.566661,0.003110828,0.003328256,0.006637826,52.47744582,-1.161215994,-0.328380223,2053.972604,2000.077384
1/31/2024,2048.399902,2048.399902,2055,2030,2035.400024,2007,2025.199986,2035.356653,1982.002216,0.008318928,0.004023567,0.006747467,57.84723418,0.875445024,-0.087615173,2049.368335,2003.081652
2/1/2024,2053,2053,2064.5,2029,2040.199951,947,2029.385707,2036.246651,1983.419994,0.002245703,0.004024196,0.006744213,59.19868153,2.828102387,0.495528339,2052.908734,2001.421258
2/2/2024,2036.099976,2036.099976,2055.899902,2027.699951,2054.800049,888,2032.557129,2036.169983,1984.747772,-0.008231868,0.005063236,0.006841685,52.53482948,2.977582961,0.991939263,2052.004713,2001.705272
2/5/2024,2025.699951,2025.699951,2040.800049,2013.800049,2038.900024,412,2033.814261,2035.876648,1986.139993,-0.005107816,0.005661234,0.006896886,48.88775121,2.231133225,1.239778055,2050.13755,2001.902428
2/6/2024,2034.5,2034.5,2037.300049,2025.900024,2025.900024,249,2036.342826,2035.723315,1987.949993,0.004344202,0.005814082,0.006932099,51.92876535,2.32288011,1.456398466,2050.814734,2002.015247
2/7/2024,2035.199951,2035.199951,2039.5,2032.699951,2032.800049,71,2037.771397,2034.993311,1989.892215,0.000344041,0.005673962,0.006727395,52.17251184,2.424126565,1.649944086,2051.55333,2002.156644
2/8/2024,2032.199951,2032.199951,2036.699951,2020.300049,2028,341,2037.87139,2034.126644,1991.93777,-0.001474057,0.005616003,0.006728439,50.97938698,2.236509098,1.767257089,2052.064081,2002.695892
2/9/2024,2023.300049,2023.300049,2032,2020,2032,62,2034.285697,2032.173315,1994.085548,-0.004379442,0.00443038,0.006374188,47.50832374,1.354064353,1.684618541,2051.863437,2003.796536
2/12/2024,2018.199951,2018.199951,2025.5,2011.599976,2025.5,317,2029.314261,2030.31665,1996.236659,-0.002520683,0.004064887,0.006357918,45.59256898,0.240413935,1.39577762,2049.138588,2003.671385
2/13/2024,1992.900024,1992.900024,2025.800049,1990,2025.099976,198,2023.14284,2027.999988,1998.174437,-0.012535887,0.005243115,0.00665565,37.5116335,-2.653071734,0.586007749,2051.77487,1997.725106
2/14/2024,1990.300049,1990.300049,1993.5,1984.800049,1990.300049,1916,2018.085711,2025.529993,2000.104438,-0.001304619,0.005190774,0.006643962,36.78997495,-5.09721871,-0.550637543,2053.597958,1994.672025
2/15/2024,2002.099976,2002.099976,2007.199951,1993.599976,1993.599976,286,2013.457136,2024.459993,2002.014438,0.005928718,0.00556055,0.00625981,42.22270026,-6.012756016,-1.643061237,2054.234497,1992.385486
2/16/2024,2011.5,2011.5,2011.5,1996.5,2005,32,2010.071429,2023.433325,2003.814438,0.004695082,0.0061177,0.006278785,46.19029026,-5.91167639,-2.496784268,2053.863904,1991.256079
2/20/2024,2027.5,2027.5,2029,2015.599976,2015.599976,1326,2009.400007,2022.936658,2005.664438,0.007954263,0.007120154,0.006465189,52.20639047,-4.488760143,-2.895179443,2054.293025,1991.596953
2/21/2024,2022.300049,2022.300049,2028.199951,2022.300049,2028.199951,15,2009.25715,2022.793327,2007.325549,-0.002564711,0.00697888,0.006325419,50.24044331,-3.73759668,-3.06366289,2054.222226,1991.527762
2/22/2024,2019.699951,2019.699951,2033.199951,2019.699951,2033.199951,964,2009.471436,2022.569991,2008.996659,-0.001285713,0.006921376,0.006329436,49.24191995,-3.3138998,-3.113710272,2054.281203,1992.048777
2/23/2024,2038.599976,2038.599976,2038.599976,2014.900024,2026,22,2016,2023.133325,2010.232214,0.009357838,0.004896045,0.006543122,56.0757818,-1.43648406,-2.77826503,2055.92502,1992.574956
2/26/2024,2028.5,2028.5,2035.400024,2024.800049,2034.099976,143,2021.457136,2023.606657,2011.425548,-0.004954369,0.005605412,0.006574311,52.04333394,-0.754900162,-2.373592056,2056.369902,1993.300069
2/27/2024,2034,2034,2035.900024,2034,2035.900024,964,2026.014282,2023.183325,2012.662215,0.002711363,0.005428828,0.005880747,53.98390793,0.226453606,-1.853582924,2057.062555,1993.487421
2/28/2024,2033,2033,2037,2024.800049,2029.5,581,2029.085711,2023.416659,2013.525548,-0.000491642,0.005397079,0.005575342,53.55954242,0.912967771,-1.300272785,2057.202961,1993.497014
2/29/2024,2045.699951,2045.699951,2049.800049,2034.300049,2034.300049,706,2031.685704,2024.853324,2014.384436,0.006246902,0.005088232,0.005225559,58.06781328,2.453532321,-0.549511764,2056.696787,1993.733194
3/1/2024,2086.899902,2086.899902,2086.899902,2041.800049,2043.099976,1210,2040.914254,2027.129989,2015.544435,0.020139782,0.008388694,0.006190004,68.68747957,6.919172648,0.944225119,2066.73731,1987.082661
3/4/2024,2117.699951,2117.699951,2119.800049,2080.699951,2083.600098,805,2054.914254,2030.169987,2017.115545,0.014758757,0.008719577,0.006657328,73.99061613,12.79602668,3.314585432,2087.126448,1974.85352
3/5/2024,2133.5,2133.5,2133.5,2111.399902,2114.899902,1287,2068.471401,2033.959985,2018.876656,0.007460948,0.008656961,0.006680053,76.21593652,18.51497859,6.354664064,2108.012088,1964.747886
3/6/2024,2150.300049,2150.300049,2150.300049,2125.5,2125.5,443,2085.871408,2038.179989,2020.723324,0.007874408,0.007017486,0.006770105,78.33817562,24.12481685,9.908694621,2129.30156,1955.038418
3/7/2024,2158,2158,2163,2147,2147,152,2103.585693,2042.983321,2022.621102,0.003580873,0.006907131,0.006648102,79.25196748,28.8593037,13.69881644,2148.881926,1947.738056
3/8/2024,2178.600098,2178.600098,2194.899902,2166.300049,2167.300049,259,2124.385707,2048.373324,2024.732214,0.009545921,0.005655396,0.006774597,81.50040336,33.88309118,17.73567139,2170.710752,1940.549246
3/11/2024,2182.5,2182.5,2184,2177.199951,2181,738,2143.928571,2053.896655,2026.802215,0.001790096,0.006349285,0.006758129,81.9002967,37.74407824,21.73735276,2190.08224,1937.097752
